Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating,Driving_Duration_hrs,Average_Speed_kmh,Acceleration_Pattern,Braking_Pattern,Route_Type,Time_of_Day,Weather_Conditions,Vehicle_Load,Driving_Style,Safety_Features_Usage,Traffic_Violations,Reliability_Rating,Recalls,Service_History,Electronics_Quality,Manufacturer_Reputation_Score,Engine_Quality_Score,Transmission_Quality_Score,Electronics_Quality_Score,Avg_Engine_RPM
2023,Ford,F-150 Tremor 4X4 FFV,Pickup truck: Standard,5,8,AS,CNG,15.2,11.9,13.7,21,321,3,5,2,127,Aggressive,Hard,Highway,Evening,Snowy,Heavy load,Conservative,Airbags,3,6,0,Minimal maintenance,Good,11,7,11,7,3672
2023,Ford,F-150 Tremor 4X4 FFV,Pickup truck: Standard,5,8,AS,Hybrid,20.3,15.2,18,16,295,4,5,6,149,Conservative,Hard,Urban,Evening,Snowy,Moderate load,Aggressive,Seat belts,5,10,2,Minimal maintenance,Average,9,8,8,6,2729
2023,Ford,F-150 Tremor 4X4 FFV (Without Stop-Start),Pickup truck: Standard,5,8,AS,CNG,15.4,11.8,13.8,20,322,3,5,2,128,Moderate,Normal,Urban,Afternoon,Snowy,Light load,Aggressive,ABS,0,6,3,Regular servicing,Average,11,7,10,6,3466
2023,Ford,F-150 Tremor 4X4 FFV (Without Stop-Start),Pickup truck: Standard,5,8,AS,Hybrid,20.7,15,18.1,16,298,4,5,5,97,Conservative,Normal,Highway,Evening,Snowy,Moderate load,Aggressive,Airbags,0,8,3,Minimal maintenance,Very Good,8,10,9,10,4109
2023,Ford,F-150 Hybrid,Pickup truck: Standard,3.5,6,AS,CNG,10.1,10.1,10.1,28,236,5,6,5,52,Moderate,Normal,Rural,Evening,Snowy,Heavy load,Moderate,Airbags,2,10,1,Major repairs,Very Good,10,7,8,6,3255
2023,Ford,F-150 Hybrid 4X4,Pickup truck: Standard,3.5,6,AS,CNG,10.5,10.4,10.4,27,245,5,6,9,90,Moderate,Hard,Highway,Evening,Snowy,Full load,Conservative,Cruise control,4,7,1,Minimal maintenance,Excellent,11,7,6,8,4209
2023,Ford,Maverick AWD,Pickup truck: Small,2,4,A,CNG,10.9,8.4,9.8,29,230,5,6,5,98,Moderate,Gentle,Mixed,Afternoon,Clear,Light load,Aggressive,ABS,4,8,2,Minimal maintenance,Excellent,6,11,10,6,2245
2023,Ford,Maverick Tremor AWD,Pickup truck: Small,2,4,A,CNG,11.9,9.9,11,26,257,4,6,8,105,Aggressive,Normal,Rural,Afternoon,Snowy,Full load,Moderate,Seat belts,5,7,3,Major repairs,Good,8,10,7,7,1673
2023,Ford,Maverick Hybrid,Pickup truck: Small,2.5,4,AV,CNG,5.8,7.1,6.4,44,149,7,7,5,104,Moderate,Normal,Urban,Evening,Cloudy,Full load,Moderate,Seat belts,5,10,3,Regular servicing,Very Good,8,9,8,6,3786
2023,Ford,Mustang,Subcompact,2.3,4,A,CNG,11,7.4,9.3,30,220,5,5,4,79,Conservative,Hard,Rural,Morning,Snowy,Moderate load,Conservative,Seat belts,4,7,1,Major repairs,Good,6,7,10,10,1089
2023,Ford,Mustang,Subcompact,2.3,4,AS,CNG,11.6,8.1,10,28,235,5,5,9,92,Conservative,Hard,Highway,Night,Rainy,Full load,Aggressive,Cruise control,4,10,0,Minimal maintenance,Very Good,10,8,10,7,3593
2023,Ford,Mustang (High Performance),Subcompact,2.3,4,AS,CNG,11.7,8.6,10.3,27,242,5,5,6,92,Aggressive,Gentle,Rural,Evening,Cloudy,Heavy load,Conservative,ABS,4,7,0,Minimal maintenance,Very Good,10,8,9,8,1935
2023,Ford,Mustang,Subcompact,2.3,4,M,CNG,11.6,8.3,10.1,28,238,5,5,9,138,Moderate,Gentle,Rural,Morning,Snowy,Heavy load,Moderate,Seat belts,0,11,0,Regular servicing,Good,7,8,11,10,3687
2023,Ford,Mustang (High Performance),Subcompact,2.3,4,M,CNG,11.9,8.7,10.5,27,246,5,5,6,51,Moderate,Gentle,Highway,Morning,Cloudy,Light load,Conservative,Airbags,0,6,3,Major repairs,Excellent,8,10,10,8,1304
2023,Ford,Mustang,Subcompact,5,8,AS,CNG,15.2,9.7,12.7,22,299,4,5,6,61,Aggressive,Gentle,Mixed,Afternoon,Clear,Full load,Moderate,Cruise control,0,6,1,Major repairs,Good,6,9,7,10,2731
2023,Ford,Mustang,Subcompact,5,8,M,CNG,16.2,10.2,13.5,21,317,3,5,8,70,Conservative,Gentle,Rural,Afternoon,Cloudy,Heavy load,Aggressive,Seat belts,1,10,0,Regular servicing,Good,7,8,10,10,4350
2023,Ford,Mustang Convertible,Subcompact,2.3,4,A,CNG,11.8,8.3,10.2,28,240,5,5,5,139,Moderate,Normal,Rural,Night,Rainy,Moderate load,Aggressive,Cruise control,2,6,2,Major repairs,Good,10,11,6,10,4874
2023,Ford,Mustang Convertible,Subcompact,2.3,4,AS,CNG,12,8.5,10.4,27,244,5,5,1,65,Aggressive,Hard,Highway,Morning,Cloudy,Moderate load,Aggressive,Airbags,2,6,1,Regular servicing,Very Good,8,11,7,7,4286
2023,Ford,Mustang Convertible (High Performance),Subcompact,2.3,4,AS,CNG,12.1,8.9,10.7,26,252,5,5,5,147,Moderate,Normal,Highway,Afternoon,Rainy,Moderate load,Moderate,ABS,5,8,0,Major repairs,Very Good,10,7,8,7,3916
2023,Ford,Mustang Convertible,Subcompact,2.3,4,M,CNG,11.8,8.6,10.4,27,244,5,5,9,147,Conservative,Gentle,Mixed,Evening,Rainy,Heavy load,Conservative,Cruise control,2,9,2,Regular servicing,Good,9,6,6,9,1161
2023,Ford,Mustang Convertible (High Performance),Subcompact,2.3,4,M,CNG,12.3,9.2,10.9,26,256,5,5,8,141,Conservative,Hard,Mixed,Morning,Cloudy,Heavy load,Moderate,Cruise control,0,8,1,Regular servicing,Excellent,10,8,7,10,3076
2023,Ford,Mustang Convertible,Subcompact,5,8,AS,CNG,15.8,10.4,13.4,21,313,4,5,6,106,Moderate,Hard,Urban,Evening,Snowy,Full load,Aggressive,Seat belts,0,8,0,Very often,Good,9,7,10,9,4467
2023,Ford,Mustang Mach 1,Subcompact,5,8,AS,CNG,15.2,10.1,12.9,22,303,4,5,3,112,Aggressive,Normal,Highway,Evening,Rainy,Moderate load,Aggressive,Airbags,1,6,3,Very often,Excellent,10,7,8,7,1297
2023,Ford,Mustang Mach 1,Subcompact,5,8,M,CNG,17.3,11.3,14.6,19,343,3,5,2,120,Conservative,Gentle,Highway,Evening,Cloudy,Full load,Aggressive,Cruise control,2,6,3,Regular servicing,Average,8,7,8,9,1304
2023,Ford,Ranger 4WD,Pickup truck: Standard,2.3,4,AS,CNG,11.8,9.6,10.8,26,255,5,3,6,67,Moderate,Hard,Rural,Morning,Clear,Moderate load,Aggressive,Cruise control,0,7,2,Major repairs,Average,10,11,8,10,4860
2023,Ford,Ranger 4WD (Without Stop-Start),Pickup truck: Standard,2.3,4,AS,CNG,12.3,9.7,11.1,25,261,4,3,2,51,Conservative,Normal,Urban,Afternoon,Rainy,Moderate load,Conservative,Airbags,1,8,2,Major repairs,Very Good,9,11,8,7,2404
2023,Ford,Ranger Tremor 4WD,Pickup truck: Standard,2.3,4,AS,CNG,12.4,12.3,12.4,23,293,4,3,4,148,Conservative,Hard,Rural,Afternoon,Snowy,Moderate load,Aggressive,Airbags,4,9,2,Very often,Average,9,10,10,11,2245
2023,Ford,Transit Connect Van,Special purpose vehicle,2,4,AS,CNG,9.8,8.9,9.4,30,221,5,6,9,82,Conservative,Normal,Rural,Evening,Clear,Heavy load,Conservative,Airbags,5,11,0,Regular servicing,Good,10,11,6,8,4311
2023,Ford,Transit Connect Wagon LWB,Special purpose vehicle,2,4,AS,CNG,10,8.3,9.2,31,216,5,6,6,108,Moderate,Normal,Mixed,Night,Clear,Full load,Aggressive,Seat belts,2,9,3,Major repairs,Average,6,7,6,6,4005
2023,Genesis,G70 AWD,Compact,2,4,AS,Gasoline,11.4,8.2,10,28,236,5,3,5,97,Moderate,Normal,Highway,Night,Cloudy,Heavy load,Aggressive,ABS,2,5,2,Major repairs,Average,9,8,8,9,3344
2023,Genesis,G70 AWD,Compact,3.3,6,AS,Gasoline,13.5,9.1,11.5,25,273,4,3,9,54,Aggressive,Gentle,Highway,Afternoon,Clear,Heavy load,Conservative,ABS,2,6,2,Minimal maintenance,Average,10,10,9,10,1612
2023,Genesis,G80 AWD,Full-size,2.5,4,AS,Gasoline,10.8,7.9,9.5,30,225,5,5,5,81,Conservative,Gentle,Rural,Evening,Snowy,Full load,Conservative,Cruise control,4,8,0,Major repairs,Excellent,8,7,8,8,4014
2023,Genesis,G80 AWD,Full-size,3.5,6,AS,Gasoline,14.8,9.9,12.6,22,298,4,5,5,97,Moderate,Gentle,Rural,Night,Snowy,Light load,Conservative,ABS,2,8,3,Minimal maintenance,Good,9,7,9,8,3644
2023,Genesis,G90,Full-size,3.5,6,AM,Gasoline,13.6,9.6,11.8,24,274,4,5,3,53,Aggressive,Gentle,Highway,Afternoon,Snowy,Light load,Conservative,Cruise control,2,5,3,Regular servicing,Excellent,7,8,7,8,2663
2023,Genesis,GV70 AWD,Sport utility vehicle: Small,2.5,4,AS,Gasoline,10.7,8.4,9.7,29,229,5,5,1,64,Moderate,Normal,Highway,Afternoon,Rainy,Full load,Conservative,Airbags,4,10,2,Major repairs,Excellent,7,8,7,9,1584
2023,Genesis,GV70 AWD,Sport utility vehicle: Small,3.5,6,AS,Gasoline,12.9,10,11.6,24,275,4,5,9,89,Aggressive,Gentle,Highway,Afternoon,Snowy,Full load,Conservative,Airbags,4,7,0,Major repairs,Good,10,8,9,8,4098
2023,Genesis,GV80 AWD,Sport utility vehicle: Standard,2.5,4,AS,Gasoline,11.3,9.5,10.5,27,248,5,5,5,87,Moderate,Hard,Urban,Morning,Cloudy,Moderate load,Moderate,Seat belts,0,7,2,Regular servicing,Average,9,7,9,7,2951
2023,Genesis,GV80 AWD,Sport utility vehicle: Standard,3.5,6,AS,Gasoline,12.9,10.4,11.8,24,279,4,5,5,148,Conservative,Hard,Mixed,Afternoon,Clear,Full load,Conservative,ABS,5,6,3,Regular servicing,Very Good,8,8,10,11,2817
2023,GMC,Acadia AWD,Sport utility vehicle: Standard,2,4,A,CNG,10.8,8.7,9.9,29,232,5,7,9,52,Aggressive,Normal,Rural,Morning,Clear,Heavy load,Aggressive,Cruise control,0,7,3,Regular servicing,Very Good,11,8,7,6,2174
2023,GMC,Acadia AWD,Sport utility vehicle: Standard,3.6,6,A,CNG,12.6,9.2,11,26,259,4,6,7,111,Aggressive,Normal,Mixed,Afternoon,Cloudy,Full load,Conservative,Cruise control,0,5,3,Very often,Good,8,10,10,9,1550
2023,GMC,Canyon,Pickup truck: Small,2.7,4,A,CNG,13,10.3,11.8,24,277,4,7,7,113,Aggressive,Hard,Rural,Morning,Cloudy,Light load,Conservative,Cruise control,1,10,3,Very often,Average,7,7,9,8,2593
2023,GMC,Canyon 4WD,Pickup truck: Small,2.7,4,A,CNG,13.5,11,12.4,23,290,4,7,7,123,Aggressive,Normal,Highway,Night,Rainy,Heavy load,Conservative,ABS,5,6,1,Major repairs,Good,9,10,9,10,1504
2023,GMC,Canyon 4WD Mud Terrain Tire,Pickup truck: Small,2.7,4,A,CNG,13.9,12,13.1,22,308,4,7,6,147,Moderate,Normal,Mixed,Afternoon,Clear,Moderate load,Conservative,Airbags,0,9,2,Major repairs,Average,10,10,11,6,2800
2023,GMC,Canyon AT4X 4WD,Pickup truck: Small,2.7,4,A,CNG,14.3,14.3,14.3,20,335,3,7,8,84,Aggressive,Gentle,Highway,Afternoon,Rainy,Moderate load,Aggressive,Cruise control,3,6,2,Minimal maintenance,Average,9,6,9,8,1934
2023,GMC,Sierra,Pickup truck: Standard,2.7,4,A,CNG,12.7,11.2,12,24,281,4,7,2,114,Moderate,Normal,Highway,Morning,Snowy,Heavy load,Moderate,Cruise control,1,11,3,Minimal maintenance,Good,11,10,8,9,2115
2023,GMC,Sierra,Pickup truck: Standard,3,6,A,Diesel,10,8.1,9.2,31,247,5,5,7,142,Aggressive,Gentle,Highway,Morning,Snowy,Full load,Conservative,ABS,3,6,0,Major repairs,Average,9,9,9,7,1313
2023,GMC,Sierra,Pickup truck: Standard,5.3,8,A,CNG,14.3,11.2,12.9,22,303,4,6,4,90,Aggressive,Hard,Urban,Evening,Cloudy,Full load,Aggressive,Cruise control,3,8,1,Regular servicing,Excellent,7,11,11,10,3483
2023,GMC,Sierra FFV,Pickup truck: Standard,5.3,8,A,CNG,14.3,11.7,13.1,22,308,4,5,9,71,Aggressive,Gentle,Urban,Evening,Snowy,Moderate load,Conservative,Seat belts,0,10,3,Minimal maintenance,Excellent,9,6,6,10,1623
2023,GMC,Sierra FFV,Pickup truck: Standard,5.3,8,A,Hybrid,19.6,15.3,17.7,16,293,4,5,9,95,Aggressive,Normal,Urban,Evening,Rainy,Heavy load,Moderate,ABS,1,11,1,Major repairs,Good,11,8,9,11,2979
2023,GMC,Sierra 4WD,Pickup truck: Standard,2.7,4,A,CNG,13.1,11.6,12.4,23,291,4,7,3,87,Moderate,Gentle,Highway,Night,Snowy,Heavy load,Aggressive,Cruise control,0,8,0,Minimal maintenance,Very Good,8,10,10,8,4155
2023,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,2.7,4,A,CNG,13.8,13.2,13.6,21,318,3,7,6,93,Moderate,Gentle,Urban,Morning,Rainy,Moderate load,Aggressive,Airbags,3,7,0,Regular servicing,Excellent,8,10,11,9,2563
2023,GMC,Sierra 4WD,Pickup truck: Standard,3,6,A,Diesel,10.7,8.7,9.8,29,264,4,5,5,144,Conservative,Hard,Mixed,Morning,Cloudy,Full load,Aggressive,Seat belts,4,6,0,Major repairs,Good,6,6,10,11,3217
2023,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,3,6,A,Diesel,11.1,10.2,10.7,26,288,4,5,6,103,Conservative,Hard,Rural,Evening,Cloudy,Full load,Aggressive,ABS,4,7,1,Very often,Very Good,7,10,7,10,4222
2023,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8,A,CNG,14.8,11.8,13.5,21,325,3,6,8,90,Aggressive,Hard,Highway,Afternoon,Rainy,Moderate load,Moderate,Seat belts,5,11,1,Regular servicing,Very Good,11,8,9,9,4117
2023,GMC,Sierra 4WD FFV,Pickup truck: Standard,5.3,8,A,CNG,15.2,12.2,13.9,20,326,3,5,4,53,Moderate,Gentle,Rural,Morning,Clear,Moderate load,Moderate,Seat belts,0,11,3,Regular servicing,Average,6,8,7,6,2066
2023,GMC,Sierra 4WD FFV,Pickup truck: Standard,5.3,8,A,Hybrid,21.3,16.6,19.2,15,318,3,5,5,129,Moderate,Hard,Highway,Afternoon,Rainy,Heavy load,Aggressive,Airbags,3,7,1,Minimal maintenance,Excellent,9,10,10,8,1568
2023,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,5.3,8,A,CNG,16,13.2,14.8,19,346,3,6,3,92,Aggressive,Gentle,Mixed,Evening,Rainy,Light load,Moderate,Seat belts,5,9,2,Regular servicing,Average,9,8,7,7,4163
2023,GMC,Sierra 4WD Mud Terrain Tire FFV,Pickup truck: Standard,5.3,8,A,CNG,15.2,12.2,13.9,20,326,3,5,3,121,Conservative,Normal,Rural,Evening,Rainy,Full load,Conservative,Airbags,4,10,0,Major repairs,Very Good,9,8,7,7,3188
2023,GMC,Sierra 4WD Mud Terrain Tire FFV,Pickup truck: Standard,5.3,8,A,Hybrid,21.3,16.6,19.2,15,318,3,5,3,57,Conservative,Hard,Urban,Evening,Rainy,Full load,Aggressive,ABS,3,11,1,Very often,Average,7,8,9,9,2588
2023,GMC,Sierra 4WD,Pickup truck: Standard,6.2,8,A,Gasoline,15.4,12.3,14,20,330,3,6,3,112,Aggressive,Gentle,Mixed,Afternoon,Rainy,Moderate load,Conservative,ABS,1,9,1,Minimal maintenance,Very Good,10,6,8,11,3113
2023,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,6.2,8,A,Gasoline,16.7,14,15.5,18,364,2,6,9,70,Conservative,Hard,Urban,Evening,Cloudy,Moderate load,Moderate,Seat belts,4,9,2,Major repairs,Good,11,9,10,8,3159
2023,GMC,Sierra 4WD AT4X,Pickup truck: Standard,6.2,8,A,Gasoline,16.7,14,15.5,18,364,2,6,7,110,Aggressive,Hard,Rural,Morning,Snowy,Moderate load,Moderate,Seat belts,0,8,3,Regular servicing,Good,6,7,7,7,4464
2023,GMC,Terrain,Sport utility vehicle: Small,1.5,4,A,CNG,9.7,8.1,9,31,211,5,7,4,97,Conservative,Normal,Urban,Evening,Rainy,Heavy load,Moderate,Seat belts,4,6,1,Minimal maintenance,Good,9,6,8,8,3759
2023,GMC,Terrain AWD,Sport utility vehicle: Small,1.5,4,A,CNG,9.9,8.3,9.2,31,216,5,7,7,85,Moderate,Gentle,Urban,Night,Snowy,Heavy load,Aggressive,ABS,1,7,1,Minimal maintenance,Excellent,10,6,9,7,2473
2023,GMC,Yukon,Sport utility vehicle: Standard,3,6,A,Diesel,11.2,8.7,10.1,28,272,4,3,9,62,Moderate,Normal,Highway,Night,Cloudy,Light load,Conservative,Cruise control,3,7,3,Major repairs,Good,7,9,10,8,1570
2023,GMC,Yukon,Sport utility vehicle: Standard,5.3,8,A,CNG,15.8,11.8,14,20,327,3,6,9,88,Moderate,Normal,Urban,Evening,Clear,Moderate load,Aggressive,Cruise control,2,11,1,Regular servicing,Average,6,11,7,11,3586
2023,GMC,Yukon 4WD,Sport utility vehicle: Standard,3,6,A,Diesel,11.7,9,10.5,27,281,4,3,2,60,Conservative,Gentle,Rural,Morning,Clear,Full load,Conservative,ABS,5,8,3,Major repairs,Excellent,7,8,11,11,4920
2023,GMC,Yukon 4WD,Sport utility vehicle: Standard,5.3,8,A,CNG,15.8,11.8,14,20,327,3,6,9,116,Conservative,Gentle,Highway,Night,Rainy,Full load,Conservative,ABS,0,7,0,Minimal maintenance,Average,8,9,11,7,3851
2023,GMC,Yukon 4WD,Sport utility vehicle: Standard,6.2,8,A,Gasoline,16.6,13.1,15,19,352,3,6,7,82,Conservative,Gentle,Highway,Night,Rainy,Heavy load,Aggressive,Seat belts,2,6,2,Regular servicing,Good,10,10,9,6,2347
2023,GMC,Yukon XL,Sport utility vehicle: Standard,3,6,A,Diesel,11.2,8.7,10.1,28,272,4,3,7,78,Moderate,Normal,Highway,Morning,Rainy,Heavy load,Aggressive,Airbags,4,7,3,Major repairs,Very Good,6,9,11,9,4589
2023,GMC,Yukon XL,Sport utility vehicle: Standard,5.3,8,A,CNG,15.8,11.8,14,20,327,3,6,10,67,Aggressive,Hard,Urban,Evening,Rainy,Heavy load,Moderate,Seat belts,0,10,0,Minimal maintenance,Excellent,8,10,8,9,4883
2023,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,3,6,A,Diesel,11.7,9,10.5,27,281,4,3,5,119,Conservative,Gentle,Highway,Evening,Clear,Full load,Moderate,Cruise control,4,10,1,Regular servicing,Good,8,8,10,6,4482
2023,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,5.3,8,A,CNG,16,12.7,14.5,19,339,3,6,3,106,Aggressive,Normal,Urban,Evening,Rainy,Heavy load,Moderate,ABS,2,5,2,Very often,Good,8,8,9,9,2363
2023,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,6.2,8,A,Gasoline,16.6,13.1,15,19,352,3,6,2,71,Aggressive,Hard,Rural,Evening,Clear,Full load,Aggressive,Airbags,3,7,2,Major repairs,Excellent,7,7,10,8,3355
2023,Honda,Accord,Full-size,1.5,4,AV,CNG,8.1,6.4,7.3,39,171,6,7,4,82,Moderate,Hard,Urban,Morning,Cloudy,Heavy load,Conservative,Seat belts,3,8,2,Minimal maintenance,Excellent,7,9,8,7,4344
2023,Honda,Accord Hybrid Sport/Touring,Mid-size,2,4,AV,CNG,5,5.7,5.3,53,124,8,7,7,58,Moderate,Normal,Urban,Evening,Clear,Moderate load,Conservative,Cruise control,0,8,3,Major repairs,Good,9,6,7,8,1703
2023,Honda,Civic Hatchback,Full-size,1.5,4,AV,CNG,7.7,6.3,7.1,40,166,6,7,7,140,Aggressive,Hard,Highway,Night,Clear,Light load,Moderate,Seat belts,0,7,0,Minimal maintenance,Average,7,7,10,9,2850
2023,Honda,Civic Hatchback,Full-size,1.5,4,M,CNG,8.5,6.3,7.5,38,175,6,6,5,91,Aggressive,Gentle,Urban,Night,Clear,Moderate load,Conservative,Seat belts,2,9,2,Minimal maintenance,Very Good,6,10,10,9,2920
2023,Honda,Civic Hatchback,Full-size,2,4,AV,CNG,8,6.2,7.2,39,167,6,7,7,54,Moderate,Normal,Urban,Evening,Cloudy,Light load,Aggressive,Airbags,1,9,2,Major repairs,Good,8,8,8,6,4039
2023,Honda,Civic Hatchback,Full-size,2,4,M,CNG,9.1,6.6,8,35,186,6,6,8,103,Moderate,Gentle,Highway,Morning,Cloudy,Moderate load,Aggressive,Airbags,2,6,1,Minimal maintenance,Average,7,8,7,6,1394
2023,Honda,Civic Sedan,Mid-size,1.5,4,AV,CNG,7.6,6.1,6.9,41,162,7,7,7,130,Aggressive,Normal,Mixed,Morning,Cloudy,Full load,Moderate,ABS,2,5,3,Very often,Good,10,9,9,10,2965
2023,Honda,Civic Sedan,Mid-size,2,4,AV,CNG,7.7,6,6.9,41,162,7,7,2,73,Conservative,Normal,Rural,Morning,Clear,Light load,Conservative,Cruise control,1,5,0,Regular servicing,Good,7,11,7,10,2873
2023,Honda,Civic Sedan,Mid-size,2,4,AV,CNG,7.8,6.3,7.1,40,165,6,7,8,147,Conservative,Gentle,Urban,Night,Cloudy,Full load,Moderate,ABS,5,10,0,Regular servicing,Very Good,8,10,8,9,1856
2023,Honda,Civic Sedan Si,Mid-size,1.5,4,M,Gasoline,8.7,6.4,7.7,37,180,6,6,3,94,Moderate,Gentle,Rural,Afternoon,Clear,Full load,Aggressive,Cruise control,4,10,0,Major repairs,Good,8,11,11,8,3951
2023,Honda,Civic Type R,Full-size,2,4,M,Gasoline,10.8,8.3,9.7,29,224,5,6,4,64,Aggressive,Hard,Highway,Evening,Clear,Heavy load,Moderate,ABS,4,9,0,Very often,Very Good,9,9,7,7,1606
2023,Honda,CR-V,Sport utility vehicle: Small,1.5,4,AV,CNG,8.4,7.1,7.8,36,181,6,7,8,135,Conservative,Hard,Mixed,Afternoon,Clear,Heavy load,Moderate,Cruise control,5,7,0,Major repairs,Average,10,11,6,6,1972
2023,Honda,CR-V AWD,Sport utility vehicle: Small,1.5,4,AV,CNG,9.1,7.6,8.4,34,197,6,6,2,84,Aggressive,Hard,Mixed,Morning,Snowy,Heavy load,Aggressive,Airbags,0,6,2,Very often,Excellent,7,6,8,10,4807
2023,Honda,CR-V Hybrid AWD,Sport utility vehicle: Small,2,4,AV,CNG,6,6.9,6.4,44,151,7,7,10,86,Conservative,Gentle,Highway,Afternoon,Rainy,Full load,Aggressive,Airbags,3,7,0,Minimal maintenance,Good,7,8,9,7,4809
2023,Honda,HR-V,Station wagon: Small,2,4,AV,CNG,9.1,7.4,8.3,34,194,6,7,3,59,Aggressive,Gentle,Rural,Evening,Snowy,Heavy load,Moderate,Seat belts,3,6,1,Regular servicing,Good,9,6,8,9,3703
2023,Honda,HR-V AWD,Station wagon: Small,2,4,AV,CNG,9.4,7.8,8.7,32,203,5,7,7,121,Moderate,Normal,Mixed,Night,Clear,Heavy load,Aggressive,ABS,0,6,0,Very often,Average,8,9,11,8,3715
2023,Honda,Odyssey,Minivan,3.5,6,AS,CNG,12.2,8.5,10.6,27,248,5,5,6,80,Moderate,Hard,Rural,Afternoon,Clear,Full load,Moderate,ABS,0,7,1,Major repairs,Excellent,10,8,9,10,4916
2023,Honda,Passport AWD,Sport utility vehicle: Small,3.5,6,AS,CNG,12.5,9.8,11.3,25,265,4,3,10,144,Conservative,Hard,Rural,Evening,Rainy,Full load,Aggressive,ABS,5,7,0,Minimal maintenance,Average,11,8,8,9,2639
2023,Honda,Pilot AWD,Sport utility vehicle: Standard,3.5,6,AS,CNG,12.4,9.3,11,26,258,4,7,9,94,Conservative,Normal,Highway,Night,Clear,Moderate load,Moderate,Airbags,2,6,2,Regular servicing,Average,8,7,8,6,2813
2023,Honda,Pilot AWD Touring/Elite/Black,Sport utility vehicle: Standard,3.5,6,AS,CNG,12.7,9.4,11.2,25,262,4,7,3,148,Moderate,Normal,Urban,Afternoon,Clear,Heavy load,Moderate,ABS,5,7,2,Regular servicing,Average,7,7,6,10,3342
2023,Honda,Pilot AWD TrailSport,Sport utility vehicle: Standard,3.5,6,AS,CNG,13,10.3,11.8,24,275,4,7,8,58,Moderate,Gentle,Mixed,Night,Snowy,Heavy load,Moderate,ABS,2,5,2,Major repairs,Excellent,11,10,8,6,1933
2023,Honda,Ridgeline AWD,Pickup truck: Standard,3.5,6,AS,CNG,12.8,9.9,11.5,25,271,4,3,2,118,Conservative,Gentle,Rural,Evening,Cloudy,Full load,Conservative,Seat belts,4,7,3,Regular servicing,Excellent,9,7,11,7,2661
2023,Hyundai,Elantra,Mid-size,1.6,4,AM,CNG,8.4,6.6,7.6,37,179,6,5,9,63,Moderate,Gentle,Urban,Evening,Snowy,Heavy load,Aggressive,Seat belts,5,9,3,Regular servicing,Average,7,11,8,9,4610
2023,Hyundai,Elantra,Mid-size,2,4,AV,CNG,7.6,5.7,6.7,42,158,7,5,2,93,Conservative,Normal,Mixed,Night,Cloudy,Full load,Moderate,Airbags,2,11,3,Minimal maintenance,Excellent,9,9,7,11,3059
2023,Hyundai,Elantra (ISG),Mid-size,2,4,AV,CNG,7.1,5.5,6.4,44,151,7,5,6,122,Conservative,Normal,Highway,Night,Clear,Light load,Aggressive,Seat belts,3,6,3,Minimal maintenance,Average,9,10,10,6,1981
2023,Hyundai,Elantra N,Mid-size,2,4,AM,Gasoline,12.1,7.9,10.2,28,241,5,3,9,67,Moderate,Normal,Mixed,Evening,Cloudy,Full load,Moderate,Seat belts,4,8,0,Minimal maintenance,Average,7,9,7,10,4367
2023,Hyundai,Elantra N,Mid-size,2,4,M,Gasoline,10.9,7.7,9.4,30,223,5,3,6,57,Conservative,Normal,Urban,Morning,Cloudy,Heavy load,Moderate,Airbags,1,5,1,Minimal maintenance,Good,7,10,9,10,1580
2023,Hyundai,Elantra Hybrid,Mid-size,1.6,4,AM,CNG,4.8,4.5,4.7,60,110,8,7,7,64,Aggressive,Hard,Urban,Afternoon,Cloudy,Light load,Aggressive,Seat belts,4,9,0,Very often,Very Good,11,7,6,9,4770
2023,Hyundai,Kona,Sport utility vehicle: Small,2,4,AV,CNG,8,6.6,7.4,38,174,6,7,3,63,Aggressive,Gentle,Highway,Evening,Cloudy,Heavy load,Aggressive,Cruise control,0,6,0,Very often,Very Good,7,10,10,11,3899
2023,Hyundai,Kona N,Sport utility vehicle: Small,2,4,AM,Gasoline,11.8,8.7,10.4,27,246,5,3,1,104,Conservative,Hard,Highway,Night,Cloudy,Light load,Aggressive,Cruise control,2,7,3,Major repairs,Good,9,9,10,9,1104
2023,Hyundai,Kona AWD,Sport utility vehicle: Small,1.6,4,AM,CNG,8.8,7.4,8.2,34,193,6,5,3,86,Aggressive,Normal,Rural,Morning,Cloudy,Light load,Moderate,ABS,0,6,3,Minimal maintenance,Excellent,7,7,9,10,1537
2023,Hyundai,Kona AWD,Sport utility vehicle: Small,2,4,AV,CNG,8.5,7.2,7.9,36,187,6,7,6,101,Aggressive,Hard,Highway,Afternoon,Cloudy,Light load,Conservative,Seat belts,3,9,2,Major repairs,Very Good,7,7,8,8,2450
